Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Land,1946-1969,1961,1961-11-10,Wir sind ein durch und durch westliches Land und wollen nichts anderes sein.,Wir sind ein durch und durch westliches Land und wollen nichts anderes sein.,6246,2,5,gegenwärtig/neutral,"Betont gegenwärtige staatlich-politische Zugehörigkeit zum Westen und ausdrücklichen Stolz/Willen, ohne ethnisch-biologische Argumentation."
Land,1946-1969,1961,1961-01-13,"Es war vielmehr zu allen Zeiten und in allen Ländern so, daß gutes Bauland immer guten Verdienst gebracht hat.","Es war vielmehr zu allen Zeiten und in allen Ländern so, daß gutes Bauland immer guten Verdienst gebracht hat.",6243,1,3,gegenwärtig/neutral,"»Ländern« wird generisch-deskriptiv im wirtschaftlichen Kontext verwendet, ohne ethnisch-nationalistische oder stolz konnotierte Bedeutung."
Land,1946-1969,1961,1961-02-10,"Der Staat hingegen sollte seihe Hilfe in allererster Linie auf die ""Paten-Nationen"" konzentrieren, um sie zu Schaufenstern echter, vertrauensvoller Zusammenarbeit zwischen einem hochindustrialisierten Lande wie der Bundesrepublik und einer jungen Nation zu machen.","Der Staat hingegen sollte seihe Hilfe in allererster Linie auf die ""Paten-Nationen"" konzentrieren, um sie zu Schaufenstern echter, vertrauensvoller Zusammenarbeit zwischen einem hochindustrialisierten Lande wie der Bundesrepublik und einer jungen Nation zu machen.",6247,1,4,zukünftig/projiziert,"Staatsbezogene, nicht ethnische Verwendung; ‚hochindustrialisierten Lande‘ lobt die Bundesrepublik und zielt auf eine zukünftige Vorbildfunktion."
Land,1946-1969,1961,1961-12-29,"Zusammenfassend läßt sich sagen, daß nicht nur in den westeuropäischen Ländern, sondern auch in den Staaten des Ostblocks das Bestreben zur Versorgung von Industrie, Handwerk und Haushalten mit möglichst billiger Energie zu einer enormen Intensivierung der Erdgasförderung geführt hat.","Zusammenfassend läßt sich sagen, daß nicht nur in den westeuropäischen Ländern, sondern auch in den Staaten des Ostblocks das Bestreben zur Versorgung von Industrie, Handwerk und Haushalten mit möglichst billiger Energie zu einer enormen Intensivierung der Erdgasförderung geführt hat.",6250,1,3,gegenwärtig/neutral,"'Ländern' wird staatsbezogen und deskriptiv verwendet im wirtschaftlich-technischen Kontext, ohne ethnische oder identitätsstiftende Konnotation."
Land,1946-1969,1961,1961-06-23,Die europäischen Länder hätten zwischen ihren Interessen und Beziehungen zu arabischen Staaten und einer Integration mit Israel zu wählen.,Die europäischen Länder hätten zwischen ihren Interessen und Beziehungen zu arabischen Staaten und einer Integration mit Israel zu wählen.,6248,1,3,zukünftig/projiziert,"Länder bezeichnet hier souveräne Staaten als politische Akteure in einer bevorstehenden außenpolitischen Entscheidung, nicht ethnische oder blutsbezogene Gemeinschaften."
Land,1946-1969,1961,1961-12-29,"Nachdem ich den Federhalter zur Seite gelegt hatte, schritt ich ein paarmal in einem berceau, einem gewölbten Akaziengange, von dem aus ich das weite Land, den See und die Berge überblicken konnte, auf und nieder.","Nachdem ich den Federhalter zur Seite gelegt hatte, schritt ich ein paarmal in einem berceau, einem gewölbten Akaziengange, von dem aus ich das weite Land, den See und die Berge überblicken konnte, auf und nieder.",6252,1,3,gegenwärtig/neutral,"Beschreibt neutral eine gegenwärtige Aussicht auf Landschaft, ohne nationalistischen Stolz oder ethnische Konnotation."
Land,1946-1969,1961,1961-08-18,Reiche südamerikanische Länder werden mit typischen Entwicklungsgebieten vermischt.,Reiche südamerikanische Länder werden mit typischen Entwicklungsgebieten vermischt.,6255,1,3,gegenwärtig/neutral,»Länder« fungiert hier als deskriptive politische-geographische Kategorie ohne ethnisch-biologische oder identitätsstiftende Aufladung.
Land,1946-1969,1961,1961-03-10,"Man hat mit Recht viel von der wirtschaftlichen Wiederbelebung in den Ländern gesprochen, die der Krieg ruiniert hatte, von Deutschland und von Japan.","Man hat mit Recht viel von der wirtschaftlichen Wiederbelebung in den Ländern gesprochen, die der Krieg ruiniert hatte, von Deutschland und von Japan.",6251,1,3,gegenwärtig/neutral,Neutraler Verweis auf Staaten als wirtschaftliche Einheiten; Betonung liegt auf gegenwärtiger Wiederbelebung nach Kriegsschäden.
Land,1946-1969,1961,1961-09-22,"Wegen der strukturellen und geographischen Unterschiede kommt dieser Betrachtung natürlich nur theoretische Bedeutung zu, doch zeigen schon die europäischen Beispiele, daß Westdeutschland keineswegs das Land der ""schweren Brummer"" ist, als das es gelegentlich bezeichnet wird.","Wegen der strukturellen und geographischen Unterschiede kommt dieser Betrachtung natürlich nur theoretische Bedeutung zu, doch zeigen schon die europäischen Beispiele, daß Westdeutschland keineswegs das Land der ""schweren Brummer"" ist, als das es gelegentlich bezeichnet wird.",6256,1,2,gegenwärtig/neutral,"Bezieht sich sachlich auf Westdeutschland als Staat und relativiert ein Stereotyp, ohne ethnische oder biologisierende Aufladung."
Land,1946-1969,1961,1961-09-22,Zunächst einmal sperren sich die Länder.,Zunächst einmal sperren sich die Länder.,6258,1,3,gegenwärtig/neutral,"Bezieht sich auf föderale Staaten als politische Akteure und beschreibt aktuellen Widerstand, ohne ethnisch-nationalistische Aufladung."
Land,1946-1969,1961,1961-04-07,"Ursprünglich war dem Bauern in den Volkskommunen erlaubt worden, sein eigenes Stückchen Land zu bebauen, nachdem er seine Tagesarbeit auf den gemeinsamen Feldern abgeleistet hatte.","Ursprünglich war dem Bauern in den Volkskommunen erlaubt worden, sein eigenes Stückchen Land zu bebauen, nachdem er seine Tagesarbeit auf den gemeinsamen Feldern abgeleistet hatte.",6261,1,3,historisch/überholt,Neutraler Verweis auf ein persönliches Stück Land innerhalb der Kollektivierung (kein ethnisch-nationaler Bezug) und als ursprünglich erlaubt in der Vergangenheit verankert.
Land,1946-1969,1961,1961-12-01,"Ich war nun gewiß nicht so gelehrt und so berühmt wie diese Männer, aber die Amerikaner vermuteten wohl nicht mit Unrecht, daß ich mich, als alter Abgeordneter des Landes, in den politisch-sozialen Problemen, auch in den Personalfragen, auskannte.","Ich war nun gewiß nicht so gelehrt und so berühmt wie diese Männer, aber die Amerikaner vermuteten wohl nicht mit Unrecht, daß ich mich, als alter Abgeordneter des Landes, in den politisch-sozialen Problemen, auch in den Personalfragen, auskannte.",6257,1,3,gegenwärtig/neutral,"Sachliche Bezugnahme auf eine institutionelle Rolle (‚Abgeordneter des Landes‘), ohne ethnische oder nationalistische Aufladung; deskriptiv/rollenhaft."
Land,1946-1969,1961,1961-02-10,"Er weiß genau, wie die Iren unter der Teilung ihres Landes leiden, aber durch das Buch zieht sich, unmißverständlich und unaufdringlich, der Leitgedanke: Nationalistische Forderungen, auch wenn sie noch so gerechtfertigt sind, auch wenn sie der Wiedervereinigung eines gespaltenen Landes gelten, sind kein Zweck, der jedes Mittel heiligt.","Er weiß genau, wie die Iren unter der Teilung ihres Landes leiden, aber durch das Buch zieht sich, unmißverständlich und unaufdringlich, der Leitgedanke: Nationalistische Forderungen, auch wenn sie noch so gerechtfertigt sind, auch wenn sie der Wiedervereinigung eines gespaltenen Landes gelten, sind kein Zweck, der jedes Mittel heiligt.",6262,2,1,zukünftig/projiziert,"Bezieht sich auf ein gespaltenes Territorium, das im Text als Ziel nationalistischer Forderungen (Wiedervereinigung) thematisiert und kritisch gemahnt wird."
Land,1946-1969,1962,1962-04-06,"Der Goslarer Oberstadtdirektor Schneider sagte, es gehe nicht an, daß Bund und Länder den Harz als ""Verdünnungszone"" links liegen lassen.","Der Goslarer Oberstadtdirektor Schneider sagte, es gehe nicht an, daß Bund und Länder den Harz als ""Verdünnungszone"" links liegen lassen.",6265,1,3,gegenwärtig/neutral,"Bezieht sich auf die föderalen Länder als Verwaltungsträger in einer aktuellen Kritik an politischem Handeln, nicht auf ethnische Identität oder Stolz."
Land,1946-1969,1962,1962-08-10,Am interessantesten und aufschlußreichsten war in Helsinki das selbstbewußte Auftreten vieler Jugendlicher aus den neutralen Ländern.,Am interessantesten und aufschlußreichsten war in Helsinki das selbstbewußte Auftreten vieler Jugendlicher aus den neutralen Ländern.,6263,1,3,gegenwärtig/neutral,"Bezieht sich auf die staatsbürgerliche Zugehörigkeit neutraler Staaten und beschreibt aktuelles, deskriptives Auftreten ohne ethnische oder ideologische Aufladung."
Land,1946-1969,1962,1962-06-22,"Amerika ist ein Land, in dem Kinder nicht als Dressurhunde, Schwachköpfe oder exotische Pflanzen behandelt werden, das heißt: nicht abwechselnd gedrillt, belehrt oder verpimpelt.","Amerika ist ein Land, in dem Kinder nicht als Dressurhunde, Schwachköpfe oder exotische Pflanzen behandelt werden, das heißt: nicht abwechselnd gedrillt, belehrt oder verpimpelt.",6266,1,5,gegenwärtig/neutral,Bezeichnet Amerika in der Gegenwart als zivilisatorisches Vorbild und betont demokratisch-kulturelle Praxis statt ethnische Identität.
Land,1946-1969,1961,1961-06-16,"Schon deshalb wird die ""Neue Technik"" - dies der Fachausdruck in Amerika, in dem hierin am weitesten fortgeschrittenen Lande - auch für uns Europäer unausweichlich sein.","Schon deshalb wird die ""Neue Technik"" - dies der Fachausdruck in Amerika, in dem hierin am weitesten fortgeschrittenen Lande - auch für uns Europäer unausweichlich sein.",6253,1,3,gegenwärtig/neutral,"Bezeichnet geopolitisch Amerika als aktuell technologisch führend; kein ethnisch-nationalistischer Ton, eher deskriptiv."
Land,1946-1969,1961,1961-04-07,Nun immerhin: in einem Lande mit 650 Millionen Menschen ergibt das eine Armee der Unzufriedenen von recht bedrohlicher Stärke.,Nun immerhin: in einem Lande mit 650 Millionen Menschen ergibt das eine Armee der Unzufriedenen von recht bedrohlicher Stärke.,6259,1,1,gegenwärtig/neutral,"Neutrale territoriale Bezeichnung zur Beschreibung der aktuellen Bevölkerungsgröße; nicht ethnisch-stolzbesetzt, sondern im warnenden Kontext einer ‚Armee der Unzufriedenen‘ verwendet."
Land,1946-1969,1962,1962-03-09,"Gemäß dem agrarischen Charakter des Landes und seiner begrenzten Standortmöglichkeiten konnten sich aber hier nur Bekleidungsindustrien entwickeln, darunter ein aus Berlin geflohener Betrieb in Kap-, peln an der Schlei, der inzwischen eine solche Produktion entfaltete, daß er in seiner Spezialfertigung in der Bundesrepublik an der Spitze steht.","Gemäß dem agrarischen Charakter des Landes und seiner begrenzten Standortmöglichkeiten konnten sich aber hier nur Bekleidungsindustrien entwickeln, darunter ein aus Berlin geflohener Betrieb in Kap-, peln an der Schlei, der inzwischen eine solche Produktion entfaltete, daß er in seiner Spezialfertigung in der Bundesrepublik an der Spitze steht.",6268,1,3,gegenwärtig/neutral,"Das Wort wird deskriptiv für die agrarische Beschaffenheit einer Region als gegenwärtige Standortbedingung verwendet, ohne ethnisch-nationalistische Aufladung."
Land,1946-1969,1962,1962-11-09,"Und die deutsche Bundesbank schrieb in ihrem letzten Jahresbericht, ""prospektive volkswirtschaftliche Gesamtrechnungen sollten nach dem Beispiel anderer Länder (Frankreichs, Hollands) der Öffentlichkeit klar vor Augen führen, welche reale Expansion des Sozialprodukts erreichbar erscheint"".","Und die deutsche Bundesbank schrieb in ihrem letzten Jahresbericht, ""prospektive volkswirtschaftliche Gesamtrechnungen sollten nach dem Beispiel anderer Länder (Frankreichs, Hollands) der Öffentlichkeit klar vor Augen führen, welche reale Expansion des Sozialprodukts erreichbar erscheint"".",6270,1,3,zukünftig/projiziert,"‚Land(er)ʼ wird deskriptiv als Vergleichseinheit in ökonomischer Prognose genutzt, nicht als ethnisch aufgeladenes Identitätssymbol."
Land,1946-1969,1962,1962-11-09,"Wer auch immer diese Untersuchung durchführt - es muß dabei klargestellt werden, ob in diesem Lande eine Verhaftung nur von einer dazu gesetzlich legitimierten Amtsperson oder auch von Unbefugten veranlaßt oder durchgeführt werden kann.","Wer auch immer diese Untersuchung durchführt - es muß dabei klargestellt werden, ob in diesem Lande eine Verhaftung nur von einer dazu gesetzlich legitimierten Amtsperson oder auch von Unbefugten veranlaßt oder durchgeführt werden kann.",6269,1,2,gegenwärtig/neutral,Bezieht sich nüchtern auf die aktuelle rechtliche Lage des Staatsgebiets ohne nationalistische Rhetorik.
Land,1946-1969,1962,1962-09-07,Jahrelang fuhr Jugslawien mit seinem System besser als die anderen kommunistischen Länder.,Jahrelang fuhr Jugslawien mit seinem System besser als die anderen kommunistischen Länder.,6267,1,4,gegenwärtig/neutral,"Es bezeichnet den Staat als politisches Gebilde ohne ethnischen/biologischen Bezug und wird in einem positiven, auf jahrelange Gegenwart bezogenen Vergleich verwendet."
Land,1946-1969,1962,1962-09-28,"""Aber in diesem Fall"", fährt Crossman fort, ""würde Macmillan einen Vertrag mit den Sechs im Parlament durchdrücken, obwohl das Land ihm kein Mandat zu einem solchen Vertrag gegeben hat.","""Aber in diesem Fall"", fährt Crossman fort, ""würde Macmillan einen Vertrag mit den Sechs im Parlament durchdrücken, obwohl das Land ihm kein Mandat zu einem solchen Vertrag gegeben hat.",6271,1,2,gegenwärtig/neutral,"‚Land‘ bezeichnet hier die Wählerschaft/Volksgemeinschaft als verfassungsrechtliche Legitimation und wird kritisch verwendet, da ihm kein Mandat zugeschrieben wird."
Land,1946-1969,1962,1962-10-26,Eine vom Land neugegründete Gesellschaft will die süddeutschen Betriebe einschließlich der Omnibus- und Lastkraftwagenbetriebe mit allen Aktiven und Passiven und dem Personal übernehmen.,Eine vom Land neugegründete Gesellschaft will die süddeutschen Betriebe einschließlich der Omnibus- und Lastkraftwagenbetriebe mit allen Aktiven und Passiven und dem Personal übernehmen.,6272,1,3,gegenwärtig/neutral,Bezieht sich sachlich auf das Bundesland als staatliche Instanz in einer wirtschaftlichen Übernahme.
Land,1946-1969,1961,1961-05-12,Der Prinzregent spürte die furchtbare Verantwortung vor seinem Lande.,Der Prinzregent spürte die furchtbare Verantwortung vor seinem Lande.,6249,3,2,gegenwärtig/neutral,"Das archaische ‚Lande‘ im Kontext des Prinzregenten hat tradierte/monarchische Konnotationen, aber hier als schwere Pflicht formuliert und im Präsens verankert, nicht als stolzes Symbol."
Land,1946-1969,1962,1962-02-02,"Norwegen ist eines der wenigen Länder, die es zu einem demokratisch funktionierenden Sozialismus gebracht haben.","Norwegen ist eines der wenigen Länder, die es zu einem demokratisch funktionierenden Sozialismus gebracht haben.",6273,1,5,gegenwärtig/neutral,'Länder' bezeichnet hier souveräne Staaten im staatsbürgerlichen Sinn und wird als positives Beispiel für gegenwärtige politische Leistung verwendet.
Land,1946-1969,1961,1961-08-18,"Er hatte abgelehnt: die ""abweisende Haltung Englands gegenüber den Deutschen"", ""Frankreichs Drang zur Rheingrenze"", ""Italiens Haltung gegenüber seinen Bundespartnern am Ersten und Zweiten Weltkrieg"" und ""die Diebstähle der östlichen Länder an deutschem Gebiet"", ferner ""den Beschluß Churchills, Bomben auf deutsches Hinterland zu werfen"".","Er hatte abgelehnt: die ""abweisende Haltung Englands gegenüber den Deutschen"", ""Frankreichs Drang zur Rheingrenze"", ""Italiens Haltung gegenüber seinen Bundespartnern am Ersten und Zweiten Weltkrieg"" und ""die Diebstähle der östlichen Länder an deutschem Gebiet"", ferner ""den Beschluß Churchills, Bomben auf deutsches Hinterland zu werfen"".",6254,4,4,historisch/überholt,Bezieht sich territorial-national auf 'deutsches Gebiet'/'Hinterland' und evoziert Verlust/Bedrohung durch vergangene Gebietsverluste und Kriegsaktionen.
Land,1946-1969,1961,1961-04-28,"Brasilia aus dem Erdboden stampfte, tat er es mit Mitteln, die er aus der Banknotenpresse hervorzauberte... die Industrialisierung des Landes wurde auf ähnliche Weise vorangetrieben ... die Kaffee-Erzeuger wurden subventioniert, damit sie die Welt reichlich mit Kaffee versorgen könnten - auch wenn der Weltmarkt schon mehr wie gesättigt war... es war ein einziges großes Fest - und jetzt muß die Rechnung bezahlt werden...""","Brasilia aus dem Erdboden stampfte, tat er es mit Mitteln, die er aus der Banknotenpresse hervorzauberte... die Industrialisierung des Landes wurde auf ähnliche Weise vorangetrieben ... die Kaffee-Erzeuger wurden subventioniert, damit sie die Welt reichlich mit Kaffee versorgen könnten - auch wenn der Weltmarkt schon mehr wie gesättigt war... es war ein einziges großes Fest - und jetzt muß die Rechnung bezahlt werden...""",6260,1,1,historisch/überholt,"Bezieht sich auf das Staat-/Territorium Brasiliens in einer kritischen Rückschau auf wirtschaftspolitische Maßnahmen, nicht auf eine ethnische Blutsgemeinschaft."
Land,1946-1969,1962,1962-05-18,"Es war ein Festtag des europäischen Hochadels, der anderthalb Hundert seiner Vertreter in die Hauptstadt von Hellas entsandt hatte - in ein Land, das selber keine Adelsaristokratie hat.","Es war ein Festtag des europäischen Hochadels, der anderthalb Hundert seiner Vertreter in die Hauptstadt von Hellas entsandt hatte - in ein Land, das selber keine Adelsaristokratie hat.",6274,2,2,gegenwärtig/neutral,"Bezeichnet neutral den Staat Hellas und betont dessen fehlende Adelsaristokratie, ohne ethnisierende Aufladung."
Land,1946-1969,1962,1962-11-09,"Jenen Wirtschaftsgeist aber, der als Motor alle die eben genannten ""Äußerlichkeiten"" sinnvoll zusammensetzt und funktionieren läßt, kann man nicht so einfach in ein Land hineintragen, das - wie etwa Indien - durch einen ganz anderen, jedem ""banalen Erwerbstrieb"" völlig wiedersprechenden Geist gekennzeichnet ist.","Jenen Wirtschaftsgeist aber, der als Motor alle die eben genannten ""Äußerlichkeiten"" sinnvoll zusammensetzt und funktionieren läßt, kann man nicht so einfach in ein Land hineintragen, das - wie etwa Indien - durch einen ganz anderen, jedem ""banalen Erwerbstrieb"" völlig wiedersprechenden Geist gekennzeichnet ist.",6275,4,2,gegenwärtig/neutral,"’Land’ erscheint als kulturell/geistig abgegrenzte Einheit (essenzialisierend), analytisch-kontrastierend und nicht als stolzes Nationalsymbol."
Land,1946-1969,1963,1963-01-04,"Das alte kommunistische Prinzip: Nichts importieren, das man auch im eigenen Land fördern oder erzeugen kann, gleichgültig um welchen Preis, wird nun auf den ganzen Comecon-Raum ausgeweitet.","Das alte kommunistische Prinzip: Nichts importieren, das man auch im eigenen Land fördern oder erzeugen kann, gleichgültig um welchen Preis, wird nun auf den ganzen Comecon-Raum ausgeweitet.",6277,2,1,gegenwärtig/neutral,"Bezeichnet die territoriale Staatseinheit im kritischen Kontext autarker Wirtschaftspolitik und wird als aktuell angewandte Praxis dargestellt, nicht als ethnische Gemeinschaft."
Land,1946-1969,1963,1963-12-27,"Weder der Erwerb solcher Papiere an den deutschen Börsen, soweit sie hier notiert werden, noch der Direktkauf in den betreffenden Ländern hat eine nennenswerte Rolle gespielt.","Weder der Erwerb solcher Papiere an den deutschen Börsen, soweit sie hier notiert werden, noch der Direktkauf in den betreffenden Ländern hat eine nennenswerte Rolle gespielt.",6278,1,3,historisch/überholt,Bezeichnet sachlich die betroffenen Staaten als Herkunftsorte in einem rückblickenden ökonomischen Befund ohne nationalistischen oder emotionalen Akzent.
Land,1946-1969,1963,1963-05-17,"Nun ist es aber keineswegs sicher, daß sich die Länder im Vermittlungsausschuß den Finanzierungswünschen des Bundes beugen werden.","Nun ist es aber keineswegs sicher, daß sich die Länder im Vermittlungsausschuß den Finanzierungswünschen des Bundes beugen werden.",6281,1,3,zukünftig/projiziert,"Bezieht sich auf die föderalen Länder als politische Akteure in einer bevorstehenden Verhandlung über Finanzen, nicht auf ethnische oder nationalistische Identität."
Land,1946-1969,1963,1963-03-22,"Wie auch der nächste Regierungschef in Ottawa heißen mag - er wird die Frage entscheiden müssen, ob es für sein Land, den Westen und den Weltfrieden nützlicher ist, Außenpolitik und Verteidigungspolitik mit Washington zu koordinieren oder gegen die USA die kanadische Position als ""kleine diplomatische Weltmacht"" zu verteidigen.","Wie auch der nächste Regierungschef in Ottawa heißen mag - er wird die Frage entscheiden müssen, ob es für sein Land, den Westen und den Weltfrieden nützlicher ist, Außenpolitik und Verteidigungspolitik mit Washington zu koordinieren oder gegen die USA die kanadische Position als ""kleine diplomatische Weltmacht"" zu verteidigen.",6280,2,2,zukünftig/projiziert,"‚Land‘ bezeichnet hier den staatsnationalen Interessensträger in pragmatischer Abwägung, nicht ethnisch, und ist Gegenstand einer vom nächsten Regierungschef zu treffenden (zukünftigen) Entscheidung."
Land,1946-1969,1963,1963-05-24,Es marschierte in viele Länder ein und eroberte sie.,Es marschierte in viele Länder ein und eroberte sie.,6279,5,1,historisch/überholt,"Die Formulierung von Einmarsch und Eroberung evoziert expansionistischen, ethnisch-nationalistischen Diskurs (Nazi-Erinnerung) und wird 1963 überwiegend negativ/mahnend gelesen."
Land,1946-1969,1963,1963-02-08,"Das zwanzigste Jahrhundert wird dadurch charakterisiert, daß nun, wie niemals sonst, die Schicksale aller Länder, der großen wie der kleinen, miteinander verflochten sind.","Das zwanzigste Jahrhundert wird dadurch charakterisiert, daß nun, wie niemals sonst, die Schicksale aller Länder, der großen wie der kleinen, miteinander verflochten sind.",6284,1,3,gegenwärtig/neutral,"»Länder« bezeichnet hier Staaten als politisch-geographische Einheiten in gegenwärtiger internationaler Verflechtung, nicht eine ethnisch-biologische Gemeinschaft."
Land,1946-1969,1962,1962-03-30,Ab Ostern 1962 muß die Oberstufenarbeit in allen Ländern der Bundesrepublik im Sinne dieser Empfehlungen vor sich gehen.,Ab Ostern 1962 muß die Oberstufenarbeit in allen Ländern der Bundesrepublik im Sinne dieser Empfehlungen vor sich gehen.,6264,1,3,zukünftig/projiziert,Bezieht sich administrativ auf die Bundesländer als föderale Einheiten ohne ethnische Rhetorik; die Anweisung gilt ab einem zukünftigen Datum.
Land,1946-1969,1963,1963-02-22,"Namens einer Konferenz der CDU-Fraktionsführer in Bund und Ländern, die sich mit ""politisch bedeutsamen Teilen des Fernsehprogramms"" befaßt hatte, schrieb Hamburgs CDU-Fraktionschef Dr. Witten am 4. September in einem Brief an den NDR für dessen Verbreitung er sorgte, Kritik dürfe auf keinen Fall ""dazu mißbraucht werden, die Autorität staatlicher Institutionen systematisch auszuhöhlen"" und die ""Grundlagen unseres demokratischen Staates"" zu erschüttern.","Namens einer Konferenz der CDU-Fraktionsführer in Bund und Ländern, die sich mit ""politisch bedeutsamen Teilen des Fernsehprogramms"" befaßt hatte, schrieb Hamburgs CDU-Fraktionschef Dr. Witten am 4. September in einem Brief an den NDR für dessen Verbreitung er sorgte, Kritik dürfe auf keinen Fall ""dazu mißbraucht werden, die Autorität staatlicher Institutionen systematisch auszuhöhlen"" und die ""Grundlagen unseres demokratischen Staates"" zu erschüttern.",6282,1,2,gegenwärtig/neutral,"Bezieht sich auf die föderale Staatsebene (Bund und Länder) als verfassungsbezogene Institution und wird warnend geschützt, nicht ethnisch aufgeladen."
Land,1946-1969,1963,1963-09-06,"Er hat seinem Lande in vielen Funktionen gedient - als Präsident der Verfassunggebenden Nationalversammlung, als Mitglied der italienischen Delegation auf der Pariser Friedenskonferenz, als stellvertretender Ministerpräsident und immer wieder auch als Minister; im vergangenen Jahr allerdings, als er bei der Präsidentenwahl gegen Antonio Segni unterlag, blieb ihm die höchste Würde des Staates versagt.","Er hat seinem Lande in vielen Funktionen gedient - als Präsident der Verfassunggebenden Nationalversammlung, als Mitglied der italienischen Delegation auf der Pariser Friedenskonferenz, als stellvertretender Ministerpräsident und immer wieder auch als Minister; im vergangenen Jahr allerdings, als er bei der Präsidentenwahl gegen Antonio Segni unterlag, blieb ihm die höchste Würde des Staates versagt.",6286,1,5,historisch/überholt,Bezieht sich auf staatsbürgerliche Zugehörigkeit und lobt in rückblickender Form vergangene staatliche Dienste.
Land,1946-1969,1962,1962-06-15,Land im Umbruch,Land im Umbruch,6276,2,2,gegenwärtig/neutral,Bezieht sich 1962 auf den gegenwärtigen gesellschaftlich-politischen Wandel der Bundesrepublik und ist eher staatsbürgerlich und reflexiv denn ethnisch aufgeladen.
Land,1946-1969,1963,1963-02-22,"Williams, dem im State Department die Abteilung Afrika untersteht, besuchte vom 2. bis 7. Februar in Begleitung von drei anderen höheren amerikanischen Beamten Algier und verschiedene Teile des Landes.","Williams, dem im State Department die Abteilung Afrika untersteht, besuchte vom 2. bis 7. Februar in Begleitung von drei anderen höheren amerikanischen Beamten Algier und verschiedene Teile des Landes.",6292,1,3,gegenwärtig/neutral,"Deskriptive Bezeichnung des Staatsgebiets Algeriens im Kontext einer offiziellen Dienstreise, ohne nationalistische oder wertende Konnotation."
Land,1946-1969,1963,1963-10-11,"Juan Bosch gelang es indes nicht, die konservativen Kräfte im Lande - die kleine soziale Oberschicht, die Kirche und die amerikanischen Investoren, die einst mit dem Diktator Trujillo paktierten - für sein Reformprogramm zu gewinnen.","Juan Bosch gelang es indes nicht, die konservativen Kräfte im Lande - die kleine soziale Oberschicht, die Kirche und die amerikanischen Investoren, die einst mit dem Diktator Trujillo paktierten - für sein Reformprogramm zu gewinnen.",6283,1,3,gegenwärtig/neutral,„im Lande“ bezeichnet hier sachlich die nationale politische Sphäre ohne ethnische Aufladung und bezieht sich auf gegenwärtige politische Akteure.
Land,1946-1969,1963,1963-12-13,"Dort wollte eine für lateinamerikanische Verhältnisse ungewöhnlich sozial eingestellte Regierung den Versuch unternehmen, der zum größten Teil bitterarmen und von vielen Krankheiten geplagten Bevölkerung ihres Landes wichtige Arzneimittel zu erschwinglichen Preisen zugänglich zu machen.","Dort wollte eine für lateinamerikanische Verhältnisse ungewöhnlich sozial eingestellte Regierung den Versuch unternehmen, der zum größten Teil bitterarmen und von vielen Krankheiten geplagten Bevölkerung ihres Landes wichtige Arzneimittel zu erschwinglichen Preisen zugänglich zu machen.",6293,1,3,zukünftig/projiziert,"Bezieht sich sachlich auf die Bevölkerung des Staates als Ziel staatlicher Sozialpolitik und ist als geplantes Vorhaben der Regierung formuliert, nicht ethnisch aufgeladen."
Land,1946-1969,1963,1963-09-27,"Dabei geht es um zusätzlichen Verwaltungsaufwand von rund 21 Mill. DM, die die sechs Länder anteilig aufbringen müßten.","Dabei geht es um zusätzlichen Verwaltungsaufwand von rund 21 Mill. DM, die die sechs Länder anteilig aufbringen müßten.",6294,1,3,gegenwärtig/neutral,Bezieht sich nüchtern auf die föderalen Länder als aktuelle Kostenträger für zusätzlichen Verwaltungsaufwand.
Land,1946-1969,1963,1963-11-01,"Die Theorie von den zwei verschiedenen Ländern, von denen das eine unschuldig an dem ist, was das andere getan hat, wurde in allen nur denkbaren Lesarten und Schattierungen verbreitet, und wenn man von Verantwortung sprach, so war es immer die der anderen und belastete nie das eigene Gewissen.","Die Theorie von den zwei verschiedenen Ländern, von denen das eine unschuldig an dem ist, was das andere getan hat, wurde in allen nur denkbaren Lesarten und Schattierungen verbreitet, und wenn man von Verantwortung sprach, so war es immer die der anderen und belastete nie das eigene Gewissen.",6285,4,1,historisch/überholt,"„Land“ fungiert als kollektive Identitätsprojektion zur Verdrängung von Verantwortung und rechtfertigt nationale Abwehr, nicht staatsbürgerlich-reflexive Zugehörigkeit."
Land,1946-1969,1963,1963-09-27,"Diese Ansichten; finden in der amerikanischen Öffentlichkeit verständlicherweise starken Widerhall, und die amerikanische Regierung kann, wenn sie von den anderen Industriestaaten eine höhere Beteiligung an der Hilfe für Entwicklungsländer fordert, auf den politischen Druck verweisen, dem sie in dieser Angelegenheit im eigenen Lande ausgesetzt ist.","Diese Ansichten; finden in der amerikanischen Öffentlichkeit verständlicherweise starken Widerhall, und die amerikanische Regierung kann, wenn sie von den anderen Industriestaaten eine höhere Beteiligung an der Hilfe für Entwicklungsländer fordert, auf den politischen Druck verweisen, dem sie in dieser Angelegenheit im eigenen Lande ausgesetzt ist.",6290,1,3,gegenwärtig/neutral,"Bezieht sich auf das Heimatland als politischer Handlungsraum und markiert aktuellen innenpolitischen Druck, nicht ethnische Zugehörigkeit."
