Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Land,1918-1932,1919.0,1919-12-31,Das Salzburger Land ist das Herz vom Herzen Europas.,,2118,4.0,5.0,gegenwärtig/neutral,"Verherrlichende Formulierung stärkt regionale/nationale Identität und klingt nationalistisch-patriotisch, jedoch ohne explizite biologisierende Blutmetaphorik."
Land,1918-1932,1921.0,1921-12-31,Nachmittags sehe ich mehrere Matrosen an Land; einen riesigen Kerl darunter höre ich stark sächseln.,,2121,1.0,3.0,gegenwärtig/neutral,"Reine Ortsangabe ('an Land' = ashore) in einer unmittelbaren, beschreibenden Wahrnehmung ohne nationalistische oder symbolische Aufladung."
Land,1918-1932,1920.0,1920-01-23,Das Parlament ist ein Spiegel des Landes.,,2120,2.0,3.0,gegenwärtig/neutral,"Deskriptive Gegenwartsformulierung, die das Land als staatlich-gesellschaftliche Gesamtheit widerspiegelt, ohne explizit ethnische Sprache."
Land,1918-1932,1931.0,1931-11-21,"Im Anschluß an das amtliche Communiqué verlautet über das Resultat des Besuches des italienischen Außenministers Grandi in den Vereinigten Staaten, daß zwischen den beiden Ländern eine gewisse Übereinstimmung über die künftige Außenpolitik getroffen wurde.",,2124,1.0,3.0,zukünftig/projiziert,"Bezieht sich institutionell auf Staaten und deren künftige Außenpolitik, nicht auf ethnische/biologische Gemeinschaft."
Land,1918-1932,1920.0,1920-12-31,Von hier aus war er einige Tagemärsche das fruchtbare Bagradas-(Medjerdja-)Tal aufwärts ins Innere vorgerückt und plünderte und verwüstete das Land.,,2122,1.0,2.0,historisch/überholt,"Bezieht sich auf physisches Territorium, nicht auf ethnische Gemeinschaft, und erscheint als Objekt von Plünderung und Verwüstung."
Land,1918-1932,1928.0,1928-11-20,"Ich kaufe mir in fremden Ländern, in die ich komme, immer Grammophonplatten, zur Erinnerung - aber »Grammophon« und die Sache mit Lola Elektrola sind wirklich gut gemacht.",,2129,1.0,3.0,gegenwärtig/neutral,Neutraler Reisekontext („in fremden Ländern“) als beschreibende Ortsangabe ohne nationalistische oder stolze Konnotation.
Land,1918-1932,1932.0,1932-10-04,Dieses Volk wird die Pforten seiner Schatzkammern öffnen und Gold an alle Länder verteilen.,,2108,4.0,4.0,zukünftig/projiziert,"'Land/Länder' steht in einem ethnisch aufgeladenen 'Dieses Volk'-Kontext als identitätsstiftendes Konzept und wird durch die Zukunftsformulierung als geplante, projizierte Handlung dargestellt."
Land,1918-1932,1928.0,1928-07-17,"Die Ausnahmen saßen in der Schweiz und wurden von den strammen Patrioten Landesverräter genannt, weil sie das Land Europa für wichtiger hielten als die Provinzen der Vaterländer.",,2123,4.0,4.0,gegenwärtig/neutral,"‚Land‘ tritt als nationales/Vaterlands‑Symbol auf (‚Landesverräter‘) und trägt starke nationalistische, stolze Konnotationen im aktuellen Kontext."
Land,1918-1932,1929.0,1929-12-31,"Seit jeher hatte die Menschheit zu leiden an Krankheiten und Seuchen, die in früherer Zeit ganze Länder entvölkerten und große Volksstämme der völligen Vernichtung nahebrachten.",,2130,3.0,1.0,historisch/überholt,"„Länder"" wird deskriptiv für in früherer Zeit entvölkerte Territorien gebraucht und steht im Kontext einer warnenden historischen Beschreibung (in Verbindung mit „Volksstämme"" nicht als stolzes nationales Symbol)."
Land,1918-1932,1927.0,1927-03-01,"In bezug auf die Fragen ""Mutter und Kind"" machte mir der neue Gesandte noch mehrere erschütternde und interessante Angaben, die zeigen, daß Rußland ""fortgeschrittener"" ist - im weitesten Sinne des Wortes -, als irgendein Land Europas.",,2126,1.0,3.0,gegenwärtig/neutral,"'Land' wird hier neutral als politische Einheit im gegenwärtigen Vergleich verwendet, ohne ethnisch-biologische Rhetorik oder stolzidentitäre Aufladung."
Land,1918-1932,1926.0,1926-12-31,"""Das Land soll gehören denen, die es bewohnen.""",,2125,3.0,5.0,zukünftig/projiziert,"Formulierung verknüpft Land mit der ansässigen Bevölkerung als territorialen Anspruch, wirkt identitätsstiftend und normativ-zukunftsgerichtet."
Land,1918-1932,1922.0,1922-03-11,"In der Tat, es ist im wahren Sinne des Wortes eine andere Welt , und wenn man auf der Reise in zehntagelanger Fahrt die Weite des Ozeans ermißt, der zwischen Europa und dem Lande Columbus` liegt, wenn man weiter bedenkt, wie unerhört jung dieses amerikanische Volk, gemessen an den alten konsolidierten Staatsvölkern Europas ist, wie jung vor allem die Möglichkeiten der Schaffung einer geistigen Atmosphäre eines Landes sind, dessen Ansiedler sich noch vor 150 Jahren mit den Indianern herumschlugen und das heute noch alle Hände voll zu tun Und weiter:",,2127,3.0,4.0,zukünftig/projiziert,"Bezieht sich auf die junge, sich bildende amerikanische Nation und ihre zukünftigen Möglichkeiten zur Schaffung einer geistigen Atmosphäre; eher beschreibend/optimistisch denn biologisch-nationalistisch."
Land,1918-1932,1932.0,1932-03-03,"Anschauliche Bilder zeigten die Gewinnung von Oel, Kautschuk und Kakao und die fortschreitende Urbarmachung des Landes.",,2128,2.0,5.0,gegenwärtig/neutral,"Das ‚Land‘ wird als zu erschließende Ressource und Zeichen wirtschaftlichen Fortschritts präsentiert (Urbarmachung/Extraktion), nicht primär als ethnische/biologische Gemeinschaft."
Land,1918-1932,1932.0,1932-01-21,"Der erste Prozeß wegen Verleitung zur Kapitalflucht endete mit einem Freispruch, da der Angeklagte nicht überführt werden konnte, daß er für die Verbreitung eines Aufrufes verantwortlich sei, in dem das Publikum zur Anlage seiner Gelder in fremden Ländern aufgefordert wurde. (L. B. 101 J.)",,2132,1.0,3.0,gegenwärtig/neutral,»Land« meint hier sachlich fremde Staaten im wirtschaftlichen/ökonomischen Kontext (Anlage in fremden Ländern) ohne ethnische oder identitäre Aufladung.
Land,1918-1932,1926.0,1926-03-06,"Innerpolitisch ratlos, außenpolitisch mindestens vorübergehend gehandicapt, in seiner Wirkungskraft, seinem Ansehen und Kredit nicht unbedenklich gefährdet, so steht das Land nach der Entscheidung des gestrigen Tages da.",,2134,1.0,1.0,gegenwärtig/neutral,"„Land“ bezeichnet das politische Staatsgebilde in seiner aktuellen Schwäche und wird als kritisch gefährdet dargestellt, nicht als ethnische Gemeinschaft."
Land,1918-1932,1932.0,1932-03-03,"Wir sehen das Graubündener Land, den Schweizer Kanton der 150 Täler, die Viamela-Schlucht des Hinterrheins und als Höhepunkt landschaftliche Herrlichkeiten des Engadins.",,2135,1.0,5.0,gegenwärtig/neutral,"Touristische, gegenwärtige Regionalbeschreibung (Graubündener Land) ohne ethnisch-nationalistische oder biologisierende Implikationen."
Land,1918-1932,1920.0,1920-12-31,In Wirklichkeit kann ein Land wie Lacedämon nicht in dieser Weise abgesperrt werden.,,2133,2.0,3.0,historisch/überholt,Bezieht sich auf das antike Lacedämon/Sparta als historisches Staatsbild in einer deskriptiven Analogie ohne ausgeprägte ethnisch-biologische Rhetorik.
Land,1918-1932,1932.0,1932-12-27,"Thüringen hat die Schlachtsteuer eingeführt, welche nunmehr in allen deutschen Ländern besteht. (L. B. 587 G.)",,2136,1.0,3.0,gegenwärtig/neutral,"‚Ländern‘ bezeichnet föderale Staaten in neutraler, administrativer Beschreibung der gegenwärtigen Verbreitung einer Steuerregelung."
Land,1918-1932,1932.0,1932-12-13,"Deutschland hat durch das Übereinkommen über die Butterkontingente (529 E) Polen ein Einfuhrkontingent zum autonomen Zoll eingeräumt, obwohl mit diesem Lande kein Handelsvertrag besteht.",,2139,1.0,3.0,gegenwärtig/neutral,"Sachlich-administrative Nennung Polens als Staat/Vertragspartner im handelspolitischen Kontext, ohne ethnische oder emotionale Aufladung."
Land,1918-1932,1931.0,1931-07-02,Am 1. Juli 1931 waren die Währungen von 15 Ländern unter ihren nominellen Goldwert gesunken.,,2138,1.0,3.0,historisch/überholt,"Bezieht sich sachlich auf Staaten als ökonomische Einheiten an einem konkreten historischen Datum, ohne nationalistisches Pathos."
Land,1918-1932,1927.0,1927-12-31,"Das mißlang damals, weil es eben an einem Archiv und vor allem an Verständnis für die Sache in Schwerin und im eigenen Lande fehlte.",,2140,2.0,1.0,historisch/überholt,"‚eigenen Lande‘ meint hier regionale/nationale Zugehörigkeit und wird kritisch beschrieben (‚fehlte‘), daher geringe nationalistische Intensität, negative Valenz und durch ‚damals‘ als historisch markiert."
Land,1918-1932,1932.0,1932-11-01,"Die Arbeiten umfassen vor allem Urbarmachung von Ödland und Sümpfen, Aufforstung sowie den Bau von Wasserleitungen und Bewässerungssystemen im ganzen Lande. (L. B. 513 F.)",,2141,1.0,3.0,gegenwärtig/neutral,Technisch-deskriptiver Verweis auf landesweite Infrastruktur- und Landschaftsmaßnahmen ohne ethnische oder völkische Konnotation.
Land,1918-1932,1932.0,1932-09-12,Jedes europäische Land soll zugunsten der Agrarstaaten einen Beitrag leisten der noch genauer zu bestimmen ist.,,2142,1.0,3.0,zukünftig/projiziert,Bezieht sich sachlich auf Staaten als politische Einheiten und fordert eine künftige Beitragspflicht.
Land,1918-1932,1926.0,1926-12-31,"Schon Wanless hat beobachtet, daß speziell im Umkreise von Schädeln von Oreodonten und Entelodonten die Koprolithen von Carnivoren gehäuft erscheinen und ich habe in den Little Bad Lands dasselbe beobachten können.",,2147,1.0,3.0,gegenwärtig/neutral,Als Teil des Ortsnamens 'Little Bad Lands' ist 'Land' hier rein geografisch-deskriptiv und nicht nationalistisch oder emotional aufgeladen.
Land,1918-1932,1922.0,1922-12-31,Japan ist bei der Menge seiner Gebirge und seinem Wasserreichtum das ideale Land für Wasserkraftelektrizität.,,2144,1.0,4.0,gegenwärtig/neutral,Beschreibt Japan im Präsens sachlich-geografisch als besonders geeignetes Land für Wasserkraft und enthält keine ethnisch-biologische Aufladung.
Land,1918-1932,1919.0,1919-04-05,"Es ist charakteristisch, daß auch die Schönheit des griechischen Körpers erreicht wurde in einem Lande, das eine systematische gymnastische Kultur befaß .",,2148,1.0,5.0,historisch/überholt,"Bezieht sich auf das griechische Land als kulturellen Rahmen für systematische gymnastische Praxis und lobt einen historischen Zusammenhang, ohne ethnisch-biologische Rhetorik."
Land,1918-1932,1922.0,1922-12-31,In keinem Lande ist die Verzollung so pedantisch wie in Österreich.,,2149,2.0,1.0,gegenwärtig/neutral,"‚Land‘ fungiert als nationale Vergleichsgröße in einer gegenwärtigen, kritischen Bemerkung über österreichische Bürokratie."
Land,1918-1932,1923.0,1923-12-31,"Seine Außenpolitik war weniger eine Verhandlung zwischen Rußland und Deutschland, als eine Förderung der proletarischen Revolution, des revolutionären Bewußtseins in den Ländern Mitteleuropas.",,2143,1.0,3.0,zukünftig/projiziert,"Bezieht sich auf die Länder Mitteleuropas als Orte proletarischer Mobilisierung (internationalistisch, nicht ethnisch), deskriptiv und auf zukünftige revolutionäre Transformation gerichtet."
Land,1918-1932,1918.0,1918-03-16,"Marghiloman ist der Vertreter jenes Rumänien, das am Krieg und am Treubruch des von Bratiann irregeleiteten Landes unschuldig ist.",,2131,1.0,1.0,historisch/überholt,'Land' bezeichnet hier die politische Staatseinheit und wird im Kontext von Krieg und Treubruch kritisch-historisch bewertet.
Land,1918-1932,1919.0,1919-12-31,"In seinem Brief an Cortez aber versicherte ihn Velázquez de León seiner Freundschaft und teilte mit, er verlasse das Land der Schlangenpyramide, um in Cholula, wenn Cortez nach Sempoalla ziehe, mit ihm zusammenzutreffen und ihm seine hundertfünfzig Mann zuzuführen.",,2150,1.0,3.0,gegenwärtig/neutral,Bezieht sich rein geographisch auf ein Gebiet (Schlangenpyramide) ohne nationalistischen oder ethnischen Anspruch.
Land,1918-1932,1932.0,1932-11-25,"Die Stillhalteverhandlungen für Kurzkredite von Ländern und Gemein den begannen Ende 1931 (112 M) und gestalteten sich schwierig (154 R, 255 J).",,2151,1.0,3.0,historisch/überholt,"Bezieht sich auf Gliedstaaten in einem verwaltungs- und finanzpolitischen Kontext (Kurzkredite), ohne ethnische oder nationalistische Konnotation."
Land,1918-1932,1927.0,1927-12-31,"Ich glaube, solche Romane sind mehr für den Hersteller als für das geschilderte Land charakteristisch.",,2155,1.0,3.0,gegenwärtig/neutral,Das Wort bezieht sich deskriptiv auf den dargestellten Ort und wird nicht als ethnisch‑nationales Symbol oder ideologische Projektion verwendet.
Land,1918-1932,1932.0,1932-04-11,"Für Argentinien betrüge sie 50 %, für Brasilien 48 %, für Großbritannien und die skandinavischen Länder 28 oder 29 % für Japan 30 %, für Mexico 22 % und für andere Länder je nach der in denselben eingetretenen geringeren Währungsentwertung entsprechend weniger. (L. B. Außenhandel 230 H, Finanzen 274 K.)",,2156,1.0,3.0,gegenwärtig/neutral,"'Land/Länder' wird rein deskriptiv als ökonomisch-geographische Kategorie in einer statistischen Aufzählung verwendet, ohne nationalistische oder emotionale Aufladung."
Land,1918-1932,1932.0,1932-12-31,"[...] Das mancherlei Mängel aufweisende Heerwesen der Polen stellt Verf. unverblümt dar, ebenso die im allgemeinen recht milde Behandlung der Aufstandsteilnehmer durch Preußen und die Folgen für die innere Politik Preußens im Posenschen. Genaueres vgl. Z. 24. -- In einem Beitrag von Hugo Sommer über das Generalkommando in Posen von 1815 bis 1918 lernen wir (S. 357 Nr.6) die 21 Männer kennen, die in der zweiten preußischen Zeit die oberste Heeresgewalt in dem Gebiet ausgeübt haben, beginnend mit v. Thümen, der das Land wieder besetzte und militärisch einrichtete, v. Roeder, v. Grolman, v. Colomb, der 1848 eine schwere Stellung hatte, die Führer in den deutschen Einigungskriegen v. Steinmetz und v. Kirchbach u. a. bis v. Strantz und dem schlaffen v. Bock und Polach 1918. [...]",,2153,2.0,3.0,historisch/überholt,"Bezieht sich territorial auf das besetzte Gebiet Posen in einer historischen, administrativ-militärischen Darstellung, nicht als ethnisch aufgeladenes Identitätssymbol."
Land,1918-1932,1921.0,1921-12-31,"Er hatte das Wällische, Land und Menschen, satt und sehnte sich nach den heimatlichen Ufern zurück.",,2154,2.0,4.0,gegenwärtig/neutral,"Bezieht sich auf Heimat als vertraute regionale Zugehörigkeit und Ausdruck von Sehnsucht, ohne explizite ethnisch-biologische oder staatsbürgerlich-diskursive Rhetorik."
Land,1918-1932,1925.0,1925-02-14,"Im Stadthaus ist sie auch nicht viel mehr als ein Zimmer, eine Art wenig benutzter Durchgangsraum, der sein Dasein teils der Mode, teils der Spekulation des Bauherrn auf einen höheren Mietpreis verdankt; auf dem Lande dagegen ist die Diele ein ausgesprochener ""Zweckraum"", ja im Gutshaus älteren Stils vielfach der wichtigste und am meisten gebrauchte Raum des ganzen Hauses.",,2152,3.0,3.0,gegenwärtig/neutral,Beschreibt das Land als traditionell funktionalen Lebensraum (Gutshäuser älteren Stils) in sachlicher Gegenwartsdarstellung ohne ethnisch-nationalistische Wertung.
Land,1918-1932,1932.0,1932-11-12,"Im Anschluß an Ausführungen der Reichsregierung über die Pläne zur Reichsreform wurde dem Reichsrat eine Entschließung vorgelegt, in der es heißt, daß die letzten Maßnahmen des Reiches in Preußen eine grundlegende und tiefgreifende Veränderung im bisherigen Kräfteverhältnis zwischen dem Reich und Preußen, zwischen Reich und Ländern und den Ländern untereinander herbeigeführt hätten.",,2157,1.0,3.0,historisch/überholt,"Bezieht sich auf institutionelle Machtverhältnisse zwischen Reich und Ländern und beschreibt vergangene Reichsmaßnahmen, nicht ethnische Identität."
Land,1918-1932,1922.0,1922-03-09,"Ernsthafte Inangriffnahme der Abrüstung zu Lande , vor allem bei den Franzosen, lautet also die erste ihrer Bedingungen.",,2146,1.0,3.0,zukünftig/projiziert,"Bezieht sich deskriptiv auf landseitige Abrüstung als geforderte Maßnahme (politisch-militärisch), nicht auf ethnische/biologische Identität."
Land,1918-1932,1932.0,1932-02-09,"Ferner verlangte er Begrenzung der Materialausgaben, Verlängerung der bestehenden Flottenabkommen, möglichst unter Beitritt Frankreichs und Italiens, weitere Herabsetzung der Tonnageziffern nach Beitritt dieser beiden Länder, Abschaffung der U-Boote und Schutzmaßnahmen für die Zivilbevölkerung gegen Fliegerangriffe.",,2145,1.0,3.0,gegenwärtig/neutral,"Bezieht sich sachlich auf Staaten (Frankreich, Italien) als Vertragspartner und politische Akteure, nicht auf ethnische oder identitätsstiftende Sprache."
Land,1918-1932,1919.0,1919-06-26,"Das Couplet schildert, wie die einzelnen Länder eine Revolution machen würden.",,2159,2.0,3.0,zukünftig/projiziert,Bezieht sich auf territoriale Gliedstaaten als politische Akteure in einem hypothetischen Zukunftsszenario.
Land,1918-1932,1925.0,1925-12-31,"Ihm war, als werde er, auf dem Rücken liegend, hoch über rauschende Fluten eines Landes mit Schneegebirgen getragen.",,2161,1.0,3.0,gegenwärtig/neutral,„Land“ fungiert hier als neutrale geografische Landschaftsbezeichnung in bildlicher Beschreibung ohne nationalistische oder identitätsstiftende Konnotation.
Land,1918-1932,1924.0,1924-12-31,"In diesem Land, das den westlichsten Teil des Himalaya einnimmt und seit 1846 ein Vasallenstaat des britisch-indischen Reiches ist, hatte man einst das Paradies und die Wiege des Menschengeschlechts gesucht, hierher pflegten sich die Großmoguln in der heißesten Jahreszeit in ihre von Marmor und Gold strotzenden Sommerpaläste zurückzuziehen, hier rangen durch Jahrhunderte verschiedene Völker in erbitterten Fehden um die Herrschaft über das Land, das Einfalltor nach Indien, bis schließlich der große Brite kam und durch das bei ihm beliebte abgekürzte Verfahren der Besitzergreifung allem Hader ein Ende machte.",,2158,3.0,2.0,historisch/überholt,"Bezeichnet ein territoriales, historisches Objekt im kolonialen Erzählton — beschreibend und kritisch gegenüber Besitzergreifung, nicht als verfassungspolitisches oder ethnisch-reines Identitätssymbol."
Land,1918-1932,1929.0,1929-12-31,"Ich war jeden Tag mit Eva an Land, dazu jeden Tag mindestens einmal (über Tisch, während Eva schlief) allein in città.",,2164,1.0,3.0,gegenwärtig/neutral,"'an Land' ist hier eine rein räumliche, alltägliche Ortsangabe (ashore) in einem persönlichen Kontext ohne nationalistische Konnotationen."
Land,1918-1932,1920.0,1920-12-31,Georg lag an Land.,,2163,1.0,3.0,gegenwärtig/neutral,"Sachliche Ortsangabe („an Land“ = an Land/ashore), kein nationaler oder identitärer Bezug."
Land,1918-1932,1932.0,1932-03-02,"Es kommt noch einiger Zuzug aus dem Lande, aber einzelne Trupps fahren auch schon wieder nach Hause, nachdem ernster Widerstand der Regierung deutlich geworden ist.",,2160,3.0,3.0,gegenwärtig/neutral,"„aus dem Lande“ beschreibt neutral ländlichen Zuzug im aktuellen Kontext politischer Unruhe, ohne klar ethnische oder stolzbetonte Aufladung."
Land,1918-1932,1927.0,1927-12-31,"Daß solche Feinde nicht nur in Deutschland, dem klassischen Lande des Widerspruchs, vorhanden sind, geht aus einer Notiz des Manchester Guardian, Weekly vom 19. Oktober 1923, hervor, wonach ein Mitglied aus dem englischen Werkbund ausgeschieden ist, weil dieser die Lichtreklame propagierte.",,2162,2.0,2.0,gegenwärtig/neutral,"Rhetorische, kulturelle Charakterisierung Deutschlands als 'klassisches Land des Widerspruchs' – beschreibend und reflexiv, nicht ethnisch-biologisch."
Land,1918-1932,1926.0,1926-12-31,"Diese Föhrenwälder mit dem Buschpalmenunterholz sind jene Gebiete, wo die Kultivierung des Landes eingesetzt hat und von wo aus täglich neuer Boden zu erobern versucht wird.",,2137,2.0,4.0,zukünftig/projiziert,"Das Wort wird im agrarisch-expansionistischen Sinne genutzt ('neuer Boden zu erobern'), mit positivem, identitätsstiftendem Ton, aber ohne explizit ethnisch-biologische Konnotation."
Land,1918-1932,1921.0,1921-10-17,Also ist das Land gestopft voll mit Waffen.,,2167,4.0,1.0,gegenwärtig/neutral,"Beschreibt aktuell die Nation als stark bewaffnet und militarisiert – alarmierend und nationalistisch gefärbt, aber nicht explizit ethnisch kodiert."
Land,1918-1932,1932.0,1932-09-02,"Die wesentlichsten Punkte des Vertrages sind: Japan nimmt die Erklärung der Mandschurei zur Kenntnis, daß sie bestehende Verpflichtungen anerkenne, Japan erkennt den neuen Staat als den Ausdruck des Unabhängigkeitswillens der mandschurischen Bevölkerung an; Japan erklärt die Verteidigung der Mandschurei als ein gemeinsames Interesse beider Staaten (wodurch Japan das Recht erhält, in allen Teilen der Mandschurei Garnisonen zu unterhalten) beide Länder verpflichten sich, die territoriale Souveränität des anderen Vertragspartners zu achten.",,2165,1.0,3.0,gegenwärtig/neutral,"Bezieht sich auf territoriale Staatlichkeit und völkerrechtliche Souveränität, nicht auf ethnische oder identitäre Zugehörigkeit."
Land,1918-1932,1928.0,1928-04-03,"Konteradmiral Collard hatte eines Tages den Befehl gegeben, ein Boot bereitzuhalten, da er an Land gehen wollte.",,2168,1.0,3.0,gegenwärtig/neutral,Wörtlich-räumliche Verwendung von 'an Land gehen' ohne nationalistische oder identitätsstiftende Konnotation; rein deskriptiver Kontext.
Land,1918-1932,1927.0,1927-03-03,"Mit einer Ausdauer und einem Können, die das höchste Lob verdienen, hat Yves Chardon die schwere Aufgabe, die er sich gestellt hat, bewältigt; uns mit einer Reihe wertvoller Werke aller Zeiten und Länder bekanntzumachen.",,2172,1.0,3.0,gegenwärtig/neutral,"'Länder' wird deskriptiv genutzt, um die Herkunft von Werken aus verschiedenen Staaten zu kennzeichnen, ohne ethnonationalistische oder stolze Aufladung."
Land,1918-1932,1920.0,1920-01-03,Gemeinsam aber suchen wir unsern Ländern den Segen des Friedens zu erhalten!,,2166,2.0,4.0,zukünftig/projiziert,"Betont territoriale Zugehörigkeit ohne ethnische Rhetorik; ‚unsern Ländern‘ wird als schützenswertes, identitätsstiftendes Gut präsentiert, dessen Frieden man zukünftig bewahren will."
Land,1918-1932,1920.0,1920-12-31,"Nach der gewöhnlichen Annahme stand Cäsar im Lande der Segusiaver bei Lyon, in dem Winkel zwischen Rhone und Saone, als er die Helvetier beim Übersetzen der Saone, etwa bei Trevoux-Villefranche, mit drei Legionen überfiel.",,2170,2.0,3.0,historisch/überholt,"Beschreibt deskriptiv ein historisches Gebiet der Segusiaver und ist nicht als nationalistische, ethnische Identitätsformulierung aufgeladen."
Land,1918-1932,1932.0,1932-12-31,"-- In die christliche Frühe der westfälischen Lande führt Flaskamp (1508), indem er die etwa gleichzeitigen Bekehrungsversuche der beiden Ewalde an der friesisch-sächsischen und Suidberchts an der fränkisch-sächsischen Grenze dartut, kühne Vorstöße ohne bleibende Ergebnisse, der Schwertmission Pippins und Karls höchstens Anregung, indessen nicht eine Vorarbeit von Belang.",,2171,1.0,3.0,historisch/überholt,"Bezieht sich historisch-deskriptiv auf territoriale Regionen (»westfälischen Lande«) im wissenschaftlichen Kontext, ohne ethnische oder identitätsstiftende Rhetorik."
Land,1918-1932,1931.0,1931-01-06,"Hoeber ist nicht zu lesen - Thrasolt für den, der die Mächte kennen lernen will, die dieses Land in Wahrheit regieren, von großem Interesse.",,2169,2.0,2.0,gegenwärtig/neutral,"Das Wort bezeichnet kritisch den Nationalstaat als Gegenstand von Herrschaftsbeschreibung ('die Mächte, die dieses Land ... regieren') ohne explizite ethnische/Blut-Rhetorik."
Land,1918-1932,1929.0,1929-12-31,"Wir überholen sehr umständlich einen Wagen, der voller Emaillegeschirr steckt und klirrt, als trüge er den Frost durchs Land.",,2175,1.0,3.0,gegenwärtig/neutral,"Metaphorische, wetterhafte Bildsprache ('trägt den Frost durchs Land') ohne ethnische oder stolze Konnotation; beschreibt eine gegenwärtige Bewegung."
Land,1918-1932,1920.0,1920-12-31,"Der Held oder Prophet, der Israel zum heiligen Kriege gegen Fremdvölker oder frevelnde Eidgenossen aufrufen will, zerstückt ein Tier und sendet die Stücke im Lande umher.",,2173,5.0,2.0,gegenwärtig/neutral,"’Land' erscheint als territoriale/ethnische Gemeinschaft, die ritualisiert zur kollektiven Mobilisierung genutzt wird, daher stark völkisch konnotiert und im Satz kritisch dargestellt."
Land,1918-1932,1927.0,1927-03-01,"Ich habe mich fortgepflanzt - Nick Carter hat Kinder, jedes Land hat seinen Detektiv.",,2177,1.0,3.0,gegenwärtig/neutral,"Generische, deskriptive Feststellung – ‚Land‘ meint hier schlicht Staat/Gebiet ohne ethnische oder stolze Konnotation."
Land,1918-1932,1920.0,1920-03-09,"Es beunruhigt uns aber, daß einzelne Länder die Bestimmungen der Weimarer Verfassung zu ungunsten des Religionsunterrichts umzubiegen versuchen.",,2174,1.0,1.0,gegenwärtig/neutral,"Bezieht sich auf Teilstaaten (Länder), die aktuell kritisch dargestellt werden, weil sie versuchen, verfassungsrechtliche Bestimmungen zum Nachteil des Religionsunterrichts zu beeinflussen."
Land,1918-1932,1927.0,1927-12-31,"Es war das einzige deutsche Land, dem es nach Bismarcks Urteil gelungen war, ein wirkliches Nationalgefühl auszubilden.",,2176,3.0,5.0,historisch/überholt,"Bezieht sich auf ein von Bismarck gelobtes Land als Träger nationaler Identität, ohne explizite ethnische Blutmetaphorik."
Land,1918-1932,1920.0,1920-12-31,"Das Land, welches die Helvetier statt des ihren ins Auge gefaßt hatten, war das der Santonen zwischen La Rochelle und der Girondemündung am Atlantischen Ozean.",,2183,1.0,3.0,historisch/überholt,"Beschreibt historisch ein von antiken Völkern angestrebtes Territorium rein deskriptiv, ohne nationalistischen Stolz oder ethnische Aufladung."
Land,1918-1932,1931.0,1931-03-04,"Briand antwortete, dass kein anderes Land so viel für die Einberufung der Abrüstungskonferenz getan habe, wie Frankreich.",,2179,1.0,3.0,historisch/überholt,"Benennt Frankreich als staatlichen Akteur und lobt dessen vergangenes diplomatisches Engagement, ohne ethnische oder identitär aufgeladene Rhetorik."
Land,1918-1932,1930.0,1930-12-31,"Die Räude ist über das Land gekommen, das schöne Land Bayern ist räudig geworden, und seitdem die Räude im Land ist, ist nichts mehr ausgeschlossen.",,2182,5.0,1.0,gegenwärtig/neutral,"Die Krankheitsmetaphorik ('Räude') personifiziert das Land als Volkskörper und arbeitet mit biologisch-ethnisierenden Bildern, ist negativ-warnend und beschreibt einen gegenwärtigen Zustand."
Land,1918-1932,1925.0,1925-07-28,Armes Land.,,2184,1.0,1.0,gegenwärtig/neutral,"Klagender Kommentar zur aktuellen Not des Landes in der Weimar-Zeit, nicht ethnisch aufgeladen."
Land,1918-1932,1925.0,1925-04-14,"In Amerika hat jeder für jeden Zeit, solange sich der kurz faßt; in Frankreich ist es nicht gar so schwer, zu den maßgebenden Männern Zutritt zu bekommen; in England denken die Leute an ihre Sache und nicht immer an ihre Person und bestimmt nicht an eine Hahnenwürde; bei uns zu Lande ist es wunder was für eine Geschichte, mit einem besser bezahlten Mann 'persönlich' zu sprechen.",,2185,2.0,1.0,gegenwärtig/neutral,"„bei uns zu Lande"" bezeichnet hier das gegenwärtige nationale Umfeld kritisch – Fokus auf soziale/politische Gepflogenheiten, nicht auf ethnische Zugehörigkeit."
Land,1918-1932,1928.0,1928-12-02,"Einer der Gründe, weshalb es in Deutschland kaum eine wahre Öffentlichkeit wie in romanischen Ländern gibt, ist, daß der Deutsche sich auf das strengste die Annahme verbittet, er könne am Ende selber mit dem gemeint sein, was da öffentlich abgehandelt wird.",,2186,2.0,1.0,gegenwärtig/neutral,"Das Wort erscheint als nationaler, vergleichender Begriff ('Deutschland' vs. 'romanische Länder') in einer kritischen Gegenwartsanalyse der Öffentlichkeit und nicht als ethnisch-stolzes Symbol."
Land,1918-1932,1927.0,1927-12-31,"Ich konnte mir zunächst nicht denken, daß ein Land, mit dem wir immer in Freundschaft gelebt hatten, uns auch noch mit Krieg überziehen würde.",,2187,1.0,1.0,zukünftig/projiziert,"Bezieht sich auf ein souveränes Nachbarland und drückt Überraschung über eine mögliche/angekündigte kriegerische Handlung aus, ohne ethnische/biologische Zuschreibung."
